time_s,MLII,V1
221.80555555555554,-0.07,-0.84
221.80833333333334,-0.05,-0.84
221.8111111111111,-0.05,-0.85
221.8138888888889,-0.05,-0.86
221.81666666666666,-0.065,-0.855
221.81944444444446,-0.07,-0.85
221.82222222222222,-0.07,-0.835
221.825,-0.06,-0.83
221.82777777777778,-0.065,-0.83
221.83055555555555,-0.06,-0.83
221.83333333333334,-0.06,-0.84
221.8361111111111,-0.065,-0.825
221.8388888888889,-0.04,-0.8
221.84166666666667,0.01,-0.8
221.84444444444443,0.01,-0.79
221.84722222222223,0.01,-0.815
221.85,0.0,-0.805
221.8527777777778,-0.01,-0.8
221.85555555555555,-0.01,-0.795
221.85833333333332,-0.015,-0.79
221.86111111111111,-0.035,-0.79
221.86388888888888,-0.04,-0.795
221.86666666666667,-0.03,-0.81
221.86944444444444,-0.03,-0.8
221.87222222222223,-0.005,-0.79
221.875,0.0,-0.79
221.87777777777777,-0.02,-0.795
221.88055555555556,-0.03,-0.81
221.88333333333333,-0.04,-0.82
221.88611111111112,-0.03,-0.805
221.88888888888889,-0.02,-0.81
221.89166666666668,-0.005,-0.8
221.89444444444445,0.0,-0.805
221.8972222222222,-0.01,-0.805
221.9,-0.035,-0.82
221.90277777777777,-0.04,-0.815
221.90555555555557,-0.04,-0.8
221.90833333333333,-0.04,-0.805
221.9111111111111,-0.035,-0.82
221.9138888888889,-0.03,-0.82
221.91666666666666,-0.05,-0.83
221.91944444444445,-0.065,-0.82
221.92222222222222,-0.05,-0.81
221.925,-0.015,-0.8
221.92777777777778,0.005,-0.805
221.93055555555554,-0.005,-0.82
221.93333333333334,-0.045,-0.835
221.9361111111111,-0.075,-0.82
221.9388888888889,-0.1,-0.805
221.94166666666666,-0.115,-0.8
221.94444444444446,-0.09,-0.805
221.94722222222222,-0.065,-0.81
221.95,-0.07,-0.81
221.95277777777778,-0.085,-0.815
221.95555555555555,-0.085,-0.8
221.95833333333334,-0.08,-0.805
221.9611111111111,-0.095,-0.805
221.9638888888889,-0.12,-0.82
221.96666666666667,-0.155,-0.805
221.96944444444443,-0.15,-0.795
221.97222222222223,-0.135,-0.785
221.975,-0.105,-0.79
221.9777777777778,-0.06,-0.775
221.98055555555555,-0.01,-0.795
221.98333333333332,0.01,-0.8
221.98611111111111,0.01,-0.785
221.98888888888888,0.005,-0.775
221.99166666666667,0.025,-0.785
221.99444444444444,0.025,-0.785
221.99722222222223,0.01,-0.795
222.0,-0.03,-0.81
222.00277777777777,-0.045,-0.8
222.00555555555556,-0.05,-0.785
222.00833333333333,-0.025,-0.785
222.01111111111112,0.015,-0.785
222.01388888888889,0.055,-0.8
222.01666666666668,0.105,-0.81
222.01944444444445,0.19,-0.8
222.0222222222222,0.305,-0.79
222.025,0.43,-0.78
222.02777777777777,0.54,-0.785
222.03055555555557,0.655,-0.785
222.03333333333333,0.775,-0.785
222.0361111111111,0.89,-0.775
222.0388888888889,1.005,-0.765
222.04166666666666,1.09,-0.76
222.04444444444445,1.13,-0.755
222.04722222222222,1.09,-0.775
222.05,0.985,-0.785
222.05277777777778,0.845,-0.77
222.05555555555554,0.65,-0.76
222.05833333333334,0.375,-0.755
222.0611111111111,0.075,-0.715
222.0638888888889,-0.145,-0.705
222.06666666666666,-0.28,-0.7
222.06944444444446,-0.37,-0.695
222.07222222222222,-0.35,-0.68
222.075,-0.26,-0.68
222.07777777777778,-0.19,-0.685
222.08055555555555,-0.165,-0.69
222.08333333333334,-0.145,-0.71
222.0861111111111,-0.13,-0.705
222.0888888888889,-0.125,-0.69
222.09166666666667,-0.13,-0.685
222.09444444444443,-0.15,-0.7
222.09722222222223,-0.19,-0.71
222.1,-0.225,-0.71
222.1027777777778,-0.205,-0.72
222.10555555555555,-0.18,-0.72
222.10833333333332,-0.165,-0.725
222.11111111111111,-0.2,-0.735
222.11388888888888,-0.22,-0.755
222.11666666666667,-0.22,-0.77
222.11944444444444,-0.185,-0.75
222.12222222222223,-0.165,-0.74
222.125,-0.135,-0.73
222.12777777777777,-0.135,-0.735
222.13055555555556,-0.14,-0.735
222.13333333333333,-0.145,-0.74
222.13611111111112,-0.14,-0.735
222.13888888888889,-0.14,-0.74
222.14166666666668,-0.12,-0.735
222.14444444444445,-0.13,-0.73
222.1472222222222,-0.14,-0.735
222.15,-0.13,-0.735
222.15277777777777,-0.125,-0.725
222.15555555555557,-0.125,-0.715
222.15833333333333,-0.105,-0.715
222.1611111111111,-0.1,-0.725
222.1638888888889,-0.12,-0.735
222.16666666666666,-0.175,-0.73
222.16944444444445,-0.18,-0.72
222.17222222222222,-0.17,-0.715
222.175,-0.135,-0.71
222.17777777777778,-0.11,-0.71
222.18055555555554,-0.105,-0.72
222.18333333333334,-0.12,-0.72
222.1861111111111,-0.12,-0.72
222.1888888888889,-0.12,-0.71
222.19166666666666,-0.095,-0.705
222.19444444444446,-0.1,-0.69
222.19722222222222,-0.095,-0.705
222.2,-0.095,-0.71
222.20277777777778,-0.095,-0.71
222.20555555555555,-0.095,-0.7
222.20833333333334,-0.095,-0.685
222.2111111111111,-0.085,-0.695
222.2138888888889,-0.09,-0.69
222.21666666666667,-0.115,-0.69
222.21944444444443,-0.11,-0.7
222.22222222222223,-0.08,-0.69
222.225,-0.075,-0.685
222.2277777777778,-0.09,-0.675
222.23055555555555,-0.1,-0.695
222.23333333333332,-0.065,-0.7
222.23611111111111,-0.03,-0.69
222.23888888888888,-0.035,-0.68
222.24166666666667,-0.05,-0.685
222.24444444444444,-0.07,-0.68
222.24722222222223,-0.055,-0.69
222.25,-0.055,-0.7
222.25277777777777,-0.055,-0.685
222.25555555555556,-0.03,-0.675
222.25833333333333,0.015,-0.66
222.26111111111112,0.03,-0.665
222.26388888888889,0.015,-0.675
222.26666666666668,0.005,-0.675
222.26944444444445,0.01,-0.675
222.2722222222222,0.0,-0.65
222.275,-0.035,-0.645
222.27777777777777,-0.08,-0.645
222.28055555555557,-0.105,-0.66
222.28333333333333,-0.095,-0.655
222.2861111111111,-0.085,-0.655
222.2888888888889,-0.07,-0.64
222.29166666666666,-0.07,-0.64
222.29444444444445,-0.05,-0.64
222.29722222222222,-0.035,-0.645
222.3,-0.01,-0.64
222.30277777777778,-0.02,-0.635
222.30555555555554,0.0,-0.625
222.30833333333334,0.0,-0.625
222.3111111111111,0.015,-0.625
222.3138888888889,0.0,-0.64
222.31666666666666,-0.015,-0.635
222.31944444444446,-0.015,-0.625
222.32222222222222,0.0,-0.605
222.325,0.015,-0.6
222.32777777777778,0.015,-0.615
222.33055555555555,0.01,-0.625
222.33333333333334,0.015,-0.62
222.3361111111111,0.025,-0.62
222.3388888888889,0.015,-0.595
222.34166666666667,0.03,-0.59
222.34444444444443,0.005,-0.59
222.34722222222223,0.01,-0.605
222.35,0.02,-0.605
222.3527777777778,0.01,-0.6
222.35555555555555,0.015,-0.58
222.35833333333332,0.035,-0.585
222.36111111111111,0.035,-0.57
222.36388888888888,0.035,-0.58
222.36666666666667,0.005,-0.58
222.36944444444444,0.0,-0.565
222.37222222222223,0.005,-0.56
222.375,0.03,-0.55
222.37777777777777,0.04,-0.555
222.38055555555556,0.045,-0.575
222.38333333333333,0.025,-0.56
222.38611111111112,-0.02,-0.545
222.38888888888889,-0.06,-0.535
222.39166666666668,-0.075,-0.525
222.39444444444445,-0.075,-0.54
222.3972222222222,-0.07,-0.545
222.4,-0.06,-0.54
222.40277777777777,-0.05,-0.535
222.40555555555557,-0.04,-0.53
222.40833333333333,-0.01,-0.515
222.4111111111111,-0.01,-0.52
222.4138888888889,-0.045,-0.525
222.41666666666666,-0.095,-0.525
222.41944444444445,-0.1,-0.525
222.42222222222222,-0.05,-0.5
222.425,0.0,-0.495
222.42777777777778,0.0,-0.49
222.43055555555554,-0.015,-0.5
222.43333333333334,0.005,-0.515
222.4361111111111,0.0,-0.51
222.4388888888889,-0.03,-0.505
222.44166666666666,-0.065,-0.49
222.44444444444446,-0.11,-0.49
222.44722222222222,-0.13,-0.505
222.45,-0.14,-0.495
222.45277777777778,-0.14,-0.485
222.45555555555555,-0.11,-0.47
222.45833333333334,-0.085,-0.46
222.4611111111111,-0.065,-0.465
222.4638888888889,-0.09,-0.47
222.46666666666667,-0.13,-0.48
222.46944444444443,-0.14,-0.46
222.47222222222223,-0.135,-0.445
222.475,-0.12,-0.44
222.4777777777778,-0.095,-0.445
222.48055555555555,-0.085,-0.445
222.48333333333332,-0.09,-0.455
222.48611111111111,-0.07,-0.43
222.48888888888888,-0.04,-0.425
222.49166666666667,-0.03,-0.425
222.49444444444444,-0.035,-0.425
222.49722222222223,-0.05,-0.435
222.5,-0.065,-0.445
222.50277777777777,-0.045,-0.425
222.50555555555556,-0.025,-0.415
222.50833333333333,-0.005,-0.415
222.51111111111112,0.0,-0.4
222.51388888888889,0.0,-0.415
222.51666666666668,0.015,-0.41
222.51944444444445,0.02,-0.39
222.5222222222222,0.05,-0.39
222.525,0.08,-0.375
222.52777777777777,0.1,-0.385
222.53055555555557,0.1,-0.39
222.53333333333333,0.06,-0.4
222.5361111111111,0.005,-0.39
222.5388888888889,-0.07,-0.38
222.54166666666666,-0.105,-0.37
222.54444444444445,-0.11,-0.375
222.54722222222222,-0.09,-0.395
222.55,-0.08,-0.395
222.55277777777778,-0.065,-0.38
222.55555555555554,-0.055,-0.38
222.55833333333334,-0.06,-0.375
222.5611111111111,-0.08,-0.375
222.5638888888889,-0.1,-0.38
222.56666666666666,-0.12,-0.385
222.56944444444446,-0.13,-0.38
222.57222222222222,-0.135,-0.37
222.575,-0.095,-0.355
222.57777777777778,-0.085,-0.355
222.58055555555555,-0.07,-0.36
222.58333333333334,-0.07,-0.365
222.5861111111111,-0.055,-0.35
222.5888888888889,-0.02,-0.34
222.59166666666667,0.0,-0.34
222.59444444444443,-0.02,-0.34
222.59722222222223,-0.05,-0.345
222.6,-0.08,-0.35
222.6027777777778,-0.075,-0.335
222.60555555555555,-0.075,-0.33
222.60833333333332,-0.065,-0.32
222.61111111111111,-0.065,-0.32
222.61388888888888,-0.075,-0.32
222.61666666666667,-0.09,-0.32
222.61944444444444,-0.09,-0.33
222.62222222222223,-0.07,-0.31
222.625,-0.055,-0.305
222.62777777777777,-0.055,-0.305
222.63055555555556,-0.055,-0.31
222.63333333333333,-0.055,-0.315
222.63611111111112,-0.06,-0.295
222.63888888888889,-0.06,-0.295
222.64166666666668,-0.07,-0.28
222.64444444444445,-0.09,-0.29
222.6472222222222,-0.095,-0.295
222.65,-0.075,-0.3
222.65277777777777,-0.055,-0.275
222.65555555555557,-0.05,-0.275
222.65833333333333,-0.015,-0.265
222.6611111111111,-0.035,-0.27
222.6638888888889,-0.04,-0.27
222.66666666666666,-0.07,-0.295
222.66944444444445,-0.065,-0.275
222.67222222222222,-0.025,-0.27
222.675,0.075,-0.275
222.67777777777778,0.15,-0.27
222.68055555555554,0.21,-0.28
222.68333333333334,0.24,-0.285
222.6861111111111,0.28,-0.28
222.6888888888889,0.345,-0.26
222.69166666666666,0.425,-0.25
222.69444444444446,0.5,-0.235
222.69722222222222,0.595,-0.26
222.7,0.71,-0.245
222.70277777777778,0.825,-0.225
222.70555555555555,0.92,-0.205
222.70833333333334,0.955,-0.215
222.7111111111111,0.875,-0.215
222.7138888888889,0.755,-0.225
222.71666666666667,0.625,-0.22
222.71944444444443,0.485,-0.21
222.72222222222223,0.295,-0.19
222.725,0.075,-0.155
222.7277777777778,-0.125,-0.13
222.73055555555555,-0.255,-0.12
222.73333333333332,-0.33,-0.115
222.73611111111111,-0.37,-0.11
222.73888888888888,-0.36,-0.095
222.74166666666667,-0.3,-0.08
222.74444444444444,-0.265,-0.11
222.74722222222223,-0.24,-0.12
222.75,-0.215,-0.125
222.75277777777777,-0.2,-0.125
222.75555555555556,-0.17,-0.105
222.75833333333333,-0.155,-0.105
222.76111111111112,-0.165,-0.105
222.76388888888889,-0.195,-0.13
222.76666666666668,-0.225,-0.135
222.76944444444445,-0.23,-0.13
222.7722222222222,-0.24,-0.13
222.775,-0.22,-0.125
222.77777777777777,-0.22,-0.13
222.78055555555557,-0.215,-0.14
222.78333333333333,-0.225,-0.15
222.7861111111111,-0.205,-0.14
222.7888888888889,-0.165,-0.125
222.79166666666666,-0.095,-0.125
222.79444444444445,-0.08,-0.13
222.79722222222222,-0.06,-0.15
222.8,-0.08,-0.15
222.80277777777778,-0.135,-0.13
222.80555555555554,-0.155,-0.13
222.80833333333334,-0.15,-0.12
222.8111111111111,-0.165,-0.125
222.8138888888889,-0.145,-0.125
222.81666666666666,-0.12,-0.13
222.81944444444446,-0.07,-0.115
222.82222222222222,-0.035,-0.11
222.825,-0.05,-0.1
222.82777777777778,-0.135,-0.1
222.83055555555555,-0.24,-0.105
222.83333333333334,-0.31,-0.11
222.8361111111111,-0.31,-0.105
222.8388888888889,-0.27,-0.1
222.84166666666667,-0.23,-0.095
222.84444444444443,-0.21,-0.095
222.84722222222223,-0.205,-0.1
222.85,-0.195,-0.095
222.8527777777778,-0.185,-0.09
222.85555555555555,-0.155,-0.09
222.85833333333332,-0.13,-0.07
222.86111111111111,-0.135,-0.085
222.86388888888888,-0.155,-0.09
222.86666666666667,-0.135,-0.085
222.86944444444444,-0.14,-0.08
222.87222222222223,-0.13,-0.07
222.875,-0.1,-0.065
222.87777777777777,-0.08,-0.065
222.88055555555556,-0.075,-0.065
222.88333333333333,-0.09,-0.065
222.88611111111112,-0.12,-0.055
222.88888888888889,-0.125,-0.045
222.89166666666668,-0.1,-0.05
222.89444444444445,-0.075,-0.04
222.8972222222222,-0.045,-0.05
222.9,-0.035,-0.045
222.90277777777777,-0.06,-0.05
222.90555555555557,-0.09,-0.03
222.90833333333333,-0.09,-0.03
222.9111111111111,-0.09,-0.03
222.9138888888889,-0.06,-0.04
222.91666666666666,-0.03,-0.04
222.91944444444445,0.015,-0.025
222.92222222222222,0.065,-0.005
222.925,0.1,-0.02
222.92777777777778,0.06,-0.02
222.93055555555554,-0.01,-0.03
222.93333333333334,-0.1,-0.04
222.9361111111111,-0.145,-0.03
222.9388888888889,-0.15,-0.01
222.94166666666666,-0.105,0.0
222.94444444444446,-0.07,0.0
222.94722222222222,-0.04,-0.015
222.95,-0.05,-0.01
222.95277777777778,-0.035,0.01
222.95555555555555,-0.01,0.015
222.95833333333334,0.035,0.025
222.9611111111111,0.085,0.025
222.9638888888889,0.085,0.03
222.96666666666667,0.05,0.015
222.96944444444443,0.005,0.035
222.97222222222223,-0.035,0.04
222.975,-0.04,0.04
222.9777777777778,-0.045,0.055
222.98055555555555,-0.015,0.05
222.98333333333332,-0.01,0.055
222.98611111111111,0.02,0.055
222.98888888888888,0.045,0.065
222.99166666666667,0.055,0.07
222.99444444444444,0.035,0.075
222.99722222222223,0.02,0.075
223.0,0.025,0.075
223.00277777777777,0.025,0.07
223.00555555555556,0.01,0.095
223.00833333333333,0.005,0.095
223.01111111111112,0.015,0.1
223.01388888888889,0.035,0.095
223.01666666666668,0.025,0.095
223.01944444444445,0.0,0.105
223.0222222222222,-0.015,0.105
223.025,-0.005,0.11
223.02777777777777,-0.005,0.12
223.03055555555557,-0.015,0.115
223.03333333333333,-0.03,0.11
223.0361111111111,-0.01,0.12
223.0388888888889,-0.015,0.125
223.04166666666666,-0.025,0.145
223.04444444444445,-0.045,0.145
223.04722222222222,-0.065,0.135
223.05,-0.07,0.13
223.05277777777778,-0.065,0.14
223.05555555555554,-0.04,0.16
223.05833333333334,-0.025,0.16
223.0611111111111,-0.02,0.165
223.0638888888889,-0.01,0.16
223.06666666666666,-0.03,0.145
223.06944444444446,-0.06,0.155
223.07222222222222,-0.06,0.165
223.075,-0.055,0.175
223.07777777777778,-0.05,0.185
223.08055555555555,-0.015,0.175
223.08333333333334,-0.015,0.175
223.0861111111111,-0.035,0.185
223.0888888888889,-0.065,0.185
223.09166666666667,-0.1,0.19
223.09444444444443,-0.15,0.185
223.09722222222223,-0.225,0.18
223.1,-0.25,0.185
223.1027777777778,-0.225,0.185
223.10555555555555,-0.18,0.21
223.10833333333332,-0.145,0.21
223.11111111111111,-0.145,0.22
223.11388888888888,-0.15,0.21
223.11666666666667,-0.16,0.205
223.11944444444444,-0.155,0.22
223.12222222222223,-0.15,0.235
223.125,-0.13,0.235
223.12777777777777,-0.125,0.23
223.13055555555556,-0.11,0.235
223.13333333333333,-0.115,0.215
223.13611111111112,-0.125,0.225
223.13888888888889,-0.13,0.23
223.14166666666668,-0.14,0.24
223.14444444444445,-0.165,0.24
223.1472222222222,-0.185,0.23
223.15,-0.195,0.23
223.15277777777777,-0.195,0.24
223.15555555555557,-0.175,0.26
223.15833333333333,-0.155,0.27
223.1611111111111,-0.145,0.265
223.1638888888889,-0.14,0.265
223.16666666666666,-0.175,0.255
223.16944444444445,-0.195,0.265
223.17222222222222,-0.2,0.275
223.175,-0.19,0.28
223.17777777777778,-0.18,0.285
223.18055555555554,-0.155,0.285
223.18333333333334,-0.16,0.28
223.1861111111111,-0.165,0.29
223.1888888888889,-0.175,0.285
223.19166666666666,-0.16,0.3
223.19444444444446,-0.17,0.3
223.19722222222222,-0.185,0.3
223.2,-0.185,0.295
223.20277777777778,-0.185,0.305
223.20555555555555,-0.155,0.31
223.20833333333334,-0.135,0.315
223.2111111111111,-0.145,0.325
223.2138888888889,-0.145,0.32
223.21666666666667,-0.16,0.31
223.21944444444443,-0.145,0.31
223.22222222222223,-0.145,0.335
223.225,-0.12,0.33
223.2277777777778,-0.12,0.345
223.23055555555555,-0.115,0.33
223.23333333333332,-0.11,0.325
223.23611111111111,-0.105,0.34
223.23888888888888,-0.1,0.355
223.24166666666667,-0.08,0.355
223.24444444444444,-0.06,0.36
223.24722222222223,-0.06,0.35
223.25,-0.085,0.36
223.25277777777777,-0.095,0.365
223.25555555555556,-0.105,0.38
223.25833333333333,-0.13,0.37
223.26111111111112,-0.175,0.37
223.26388888888889,-0.195,0.365
223.26666666666668,-0.23,0.355
223.26944444444445,-0.225,0.375
223.2722222222222,-0.205,0.385
223.275,-0.18,0.39
223.27777777777777,-0.185,0.38
223.28055555555557,-0.18,0.38
223.28333333333333,-0.195,0.37
223.2861111111111,-0.185,0.38
223.2888888888889,-0.155,0.395
223.29166666666666,-0.12,0.395
223.29444444444445,-0.115,0.395
223.29722222222222,-0.135,0.39
223.3,-0.15,0.385
223.30277777777778,-0.16,0.385
223.30555555555554,-0.15,0.4
223.30833333333334,-0.125,0.405
223.3111111111111,-0.08,0.4
223.3138888888889,-0.085,0.395
223.31666666666666,-0.095,0.395
223.31944444444446,-0.105,0.41
223.32222222222222,-0.11,0.415
223.325,-0.125,0.41
223.32777777777778,-0.115,0.405
223.33055555555555,-0.11,0.405
223.33333333333334,-0.13,0.4
223.3361111111111,-0.145,0.4
223.3388888888889,-0.135,0.41
223.34166666666667,-0.135,0.415
223.34444444444443,-0.145,0.42
223.34722222222223,-0.14,0.42
223.35,-0.145,0.405
223.3527777777778,-0.145,0.41
223.35555555555555,-0.135,0.43
223.35833333333332,-0.105,0.425
223.36111111111111,-0.1,0.44
223.36388888888888,-0.095,0.42
223.36666666666667,-0.1,0.425
223.36944444444444,-0.105,0.425
223.37222222222223,-0.09,0.44
223.375,-0.065,0.435
223.37777777777777,-0.035,0.44
223.38055555555556,-0.02,0.425
223.38333333333333,-0.02,0.42
223.38611111111112,-0.06,0.42
223.38888888888889,-0.13,0.425
223.39166666666668,-0.17,0.435
223.39444444444445,-0.215,0.425
223.3972222222222,-0.2,0.42
223.4,-0.16,0.42
223.40277777777777,-0.125,0.41
223.40555555555557,-0.105,0.43
223.40833333333333,-0.1,0.415
223.4111111111111,-0.035,0.405
223.4138888888889,0.065,0.41
223.41666666666666,0.19,0.39
223.41944444444445,0.295,0.395
223.42222222222222,0.4,0.415
223.425,0.51,0.42
223.42777777777778,0.63,0.42
223.43055555555554,0.73,0.415
223.43333333333334,0.82,0.41
223.4361111111111,0.92,0.415
223.4388888888889,1.015,0.425
223.44166666666666,1.09,0.435
223.44444444444446,1.09,0.42
223.44722222222222,1.015,0.42
223.45,0.905,0.405
223.45277777777778,0.765,0.415
223.45555555555555,0.535,0.43
223.45833333333334,0.205,0.44
223.4611111111111,-0.09,0.45
223.4638888888889,-0.29,0.46
223.46666666666667,-0.395,0.47
223.46944444444443,-0.425,0.48
223.47222222222223,-0.42,0.5
223.475,-0.38,0.51
223.4777777777778,-0.33,0.5
223.48055555555555,-0.3,0.49
223.48333333333332,-0.285,0.475
223.48611111111111,-0.28,0.465
223.48888888888888,-0.27,0.475
223.49166666666667,-0.255,0.475
223.49444444444444,-0.255,0.47
223.49722222222223,-0.27,0.465
223.5,-0.28,0.455
223.50277777777777,-0.28,0.44
223.50555555555556,-0.275,0.445
223.50833333333333,-0.27,0.445
223.51111111111112,-0.285,0.435
223.51388888888889,-0.28,0.42
223.51666666666668,-0.28,0.41
223.51944444444445,-0.27,0.41
223.5222222222222,-0.24,0.42
223.525,-0.235,0.41
223.52777777777777,-0.23,0.405
223.53055555555557,-0.205,0.41
223.53333333333333,-0.22,0.405
223.5361111111111,-0.21,0.41
223.5388888888889,-0.215,0.405
223.54166666666666,-0.2,0.405
223.54444444444445,-0.205,0.41
223.54722222222222,-0.215,0.395
223.55,-0.215,0.4
223.55277777777778,-0.23,0.405
223.55555555555554,-0.235,0.41
223.55833333333334,-0.235,0.41
223.5611111111111,-0.24,0.415
223.5638888888889,-0.225,0.405
223.56666666666666,-0.24,0.4
223.56944444444446,-0.26,0.405
223.57222222222222,-0.245,0.41
223.575,-0.21,0.415
223.57777777777778,-0.165,0.405
223.58055555555555,-0.13,0.395
223.58333333333334,-0.155,0.385
223.5861111111111,-0.19,0.4
223.5888888888889,-0.195,0.4
223.59166666666667,-0.175,0.4
223.59444444444443,-0.15,0.395
223.59722222222223,-0.145,0.385
223.6,-0.16,0.38
223.6027777777778,-0.19,0.38
223.60555555555555,-0.215,0.4
223.60833333333332,-0.22,0.385
223.61111111111111,-0.215,0.4
223.61388888888888,-0.21,0.38
223.61666666666667,-0.195,0.38
223.61944444444444,-0.175,0.38
223.62222222222223,-0.15,0.385
223.625,-0.13,0.38
223.62777777777777,-0.11,0.385
223.63055555555556,-0.12,0.37
223.63333333333333,-0.125,0.37
223.63611111111112,-0.13,0.375
223.63888888888889,-0.13,0.37
223.64166666666668,-0.12,0.38
223.64444444444445,-0.1,0.39
223.6472222222222,-0.065,0.365
223.65,-0.01,0.37
223.65277777777777,0.045,0.375
223.65555555555557,0.06,0.38
223.65833333333333,0.025,0.37
223.6611111111111,-0.07,0.37
223.6638888888889,-0.15,0.345
223.66666666666666,-0.195,0.35
223.66944444444445,-0.22,0.36
223.67222222222222,-0.19,0.365
223.675,-0.13,0.355
223.67777777777778,-0.095,0.36
223.68055555555554,-0.1,0.355
223.68333333333334,-0.11,0.355
223.6861111111111,-0.09,0.355
223.6888888888889,-0.03,0.365
223.69166666666666,-0.005,0.37
223.69444444444446,-0.03,0.365
223.69722222222222,-0.055,0.365
223.7,-0.07,0.345
223.70277777777778,-0.075,0.35
223.70555555555555,-0.06,0.36
223.70833333333334,-0.04,0.36
223.7111111111111,-0.035,0.355
223.7138888888889,-0.04,0.355
223.71666666666667,-0.03,0.335
223.71944444444443,-0.035,0.345
223.72222222222223,-0.015,0.355
223.725,-0.01,0.355
223.7277777777778,-0.015,0.365
223.73055555555555,-0.005,0.355
223.73333333333332,0.01,0.325
223.73611111111111,-0.005,0.345
223.73888888888888,0.015,0.355
223.74166666666667,0.03,0.35
223.74444444444444,0.035,0.355
223.74722222222223,0.03,0.35
223.75,0.02,0.34
223.75277777777777,0.02,0.34
223.75555555555556,0.015,0.355
223.75833333333333,0.025,0.36
223.76111111111112,0.02,0.345
223.76388888888889,0.02,0.345
223.76666666666668,0.01,0.345
223.76944444444445,0.0,0.35
223.7722222222222,0.02,0.355
223.775,0.025,0.35
223.77777777777777,0.01,0.35
223.78055555555557,0.005,0.345
223.78333333333333,-0.005,0.34
223.7861111111111,-0.005,0.34
223.7888888888889,0.005,0.355
223.79166666666666,0.015,0.365
223.79444444444445,0.025,0.35
223.79722222222222,0.045,0.35
223.8,0.03,0.34
223.80277777777778,0.025,0.35
223.80555555555554,0.035,0.36
223.80833333333334,0.045,0.35
223.8111111111111,0.035,0.35
223.8138888888889,0.035,0.335
223.81666666666666,0.04,0.34
223.81944444444446,0.015,0.34
223.82222222222222,-0.03,0.355
223.825,-0.085,0.35
223.82777777777778,-0.135,0.35
223.83055555555555,-0.14,0.34
223.83333333333334,-0.135,0.33
223.8361111111111,-0.105,0.335
223.8388888888889,-0.1,0.34
223.84166666666667,-0.09,0.34
223.84444444444443,-0.1,0.335
223.84722222222223,-0.115,0.335
223.85,-0.105,0.325
223.8527777777778,-0.09,0.345
223.85555555555555,-0.075,0.355
223.85833333333332,-0.065,0.35
223.86111111111111,-0.05,0.345
223.86388888888888,-0.055,0.335
223.86666666666667,-0.09,0.33
223.86944444444444,-0.1,0.335
223.87222222222223,-0.115,0.34
223.875,-0.105,0.34
223.87777777777777,-0.075,0.34
223.88055555555556,-0.075,0.325
223.88333333333333,-0.075,0.33
223.88611111111112,-0.065,0.325
223.88888888888889,-0.07,0.34
223.89166666666668,-0.09,0.34
223.89444444444445,-0.09,0.345
223.8972222222222,-0.09,0.325
223.9,-0.095,0.32
223.90277777777777,-0.09,0.325
223.90555555555557,-0.105,0.335
223.90833333333333,-0.135,0.335
223.9111111111111,-0.175,0.34
223.9138888888889,-0.175,0.325
223.91666666666666,-0.15,0.32
223.91944444444445,-0.125,0.315
223.92222222222222,-0.1,0.325
223.925,-0.08,0.335
223.92777777777778,-0.075,0.325
223.93055555555554,-0.07,0.325
223.93333333333334,-0.075,0.31
223.9361111111111,-0.07,0.32
223.9388888888889,-0.075,0.33
223.94166666666666,-0.07,0.33
223.94444444444446,-0.09,0.335
223.94722222222222,-0.105,0.315
223.95,-0.125,0.305
223.95277777777778,-0.125,0.305
223.95555555555555,-0.125,0.325
223.95833333333334,-0.1,0.335
223.9611111111111,-0.095,0.335
223.9638888888889,-0.07,0.315
223.96666666666667,-0.055,0.31
223.96944444444443,-0.04,0.315
223.97222222222223,-0.02,0.33
223.975,-0.02,0.315
223.9777777777778,-0.065,0.32
223.98055555555555,-0.105,0.31
223.98333333333332,-0.145,0.305
223.98611111111111,-0.17,0.305
223.98888888888888,-0.16,0.325
223.99166666666667,-0.12,0.32
223.99444444444444,-0.08,0.33
223.99722222222223,-0.04,0.32
224.0,-0.02,0.315
224.00277777777777,-0.035,0.32
224.00555555555556,-0.065,0.325
224.00833333333333,-0.095,0.33
224.01111111111112,-0.15,0.325
224.01388888888889,-0.17,0.32
224.01666666666668,-0.16,0.295
224.01944444444445,-0.13,0.325
224.0222222222222,-0.09,0.325
224.025,-0.07,0.32
224.02777777777777,-0.06,0.315
224.03055555555557,-0.055,0.305
224.03333333333333,-0.06,0.3
224.0361111111111,-0.05,0.295
224.0388888888889,-0.03,0.295
224.04166666666666,0.0,0.3
224.04444444444445,0.025,0.305
224.04722222222222,0.05,0.28
224.05,0.065,0.29
224.05277777777778,0.065,0.29
224.05555555555554,0.08,0.29
224.05833333333334,0.105,0.29
224.0611111111111,0.11,0.285
224.0638888888889,0.16,0.27
224.06666666666666,0.195,0.255
224.06944444444446,0.24,0.255
224.07222222222222,0.26,0.255
224.075,0.275,0.24
224.07777777777778,0.275,0.24
224.08055555555555,0.27,0.215
224.08333333333334,0.3,0.21
224.0861111111111,0.3,0.195
224.0888888888889,0.29,0.19
224.09166666666667,0.255,0.195
224.09444444444443,0.2,0.175
224.09722222222223,0.125,0.16
224.1,-0.02,0.145
224.1027777777778,-0.245,0.13
224.10555555555555,-0.525,0.135
224.10833333333332,-0.85,0.125
224.11111111111111,-1.195,0.11
